date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope
2020-11-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.7,6.46,5.85,-1.9500000000000002,2.7,0.8500000000000005
2020-11-28,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.78,6.62,5.91,-1.9500000000000002,2.7800000000000002,0.8700000000000001
2020-11-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.61,6.55,5.88,-1.96,2.6100000000000003,0.7300000000000004
2020-11-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.48,6.51,5.97,-2.0599999999999996,2.4800000000000004,0.5100000000000007
2020-12-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,7.15,6.59,5.87,-2.0199999999999996,3.1500000000000004,1.2800000000000002
2020-12-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.48,6.54,5.88,-1.9900000000000002,2.4800000000000004,0.6000000000000005
2020-12-03,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.67,6.54,5.9,-2.09,2.67,0.7699999999999996
2020-12-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,6.7,6.77,6.02,-2.17,2.7,0.6800000000000006
2020-12-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.81,6.6,5.8,-2.05,2.8099999999999996,1.0099999999999998
2020-12-06,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.88,6.54,5.84,-1.9699999999999998,2.88,1.04
2020-12-07,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,7.01,6.7,5.95,-1.9900000000000002,3.01,1.0599999999999996
2020-12-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.7,6.35,5.88,-2.0999999999999996,2.7,0.8200000000000003
2020-12-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.71,6.52,5.93,-2.16,2.71,0.7800000000000002
2020-12-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.19,6.99,6.82,5.94,-2.1900000000000004,2.99,1.0499999999999998
2020-12-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.52,6.73,5.86,-2.0300000000000002,2.5199999999999996,0.6599999999999993
2020-12-12,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.59,6.48,5.88,-2.0199999999999996,2.59,0.71
2020-12-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.67,6.48,6.02,-1.9400000000000004,2.67,0.6500000000000004
2020-12-14,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.78,6.7,5.91,-1.8899999999999997,2.7800000000000002,0.8700000000000001
2020-12-15,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.72,6.69,5.97,-1.9299999999999997,2.7199999999999998,0.75
2020-12-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.82,6.42,6.0,-1.9500000000000002,2.8200000000000003,0.8200000000000003
2020-12-17,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.7,6.45,5.88,-2.04,2.7,0.8200000000000003
2020-12-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.93,6.47,5.99,-2.05,2.9299999999999997,0.9399999999999995
2020-12-19,4.0,3.35,4.25,4.25,0.6499999999999999,5.79,6.66,6.55,5.88,-1.79,2.66,0.7800000000000002
2020-12-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.65,6.59,5.94,-1.9100000000000001,2.6500000000000004,0.71
2020-12-21,4.0,3.35,4.25,4.25,0.6499999999999999,5.78,6.43,6.48,5.99,-1.7800000000000002,2.4299999999999997,0.4399999999999995
2020-12-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.73,6.68,6.49,6.06,-1.7300000000000004,2.6799999999999997,0.6200000000000001
2020-12-23,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.81,6.57,5.78,-1.96,2.8099999999999996,1.0299999999999994
2020-12-24,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.78,6.61,6.26,-2.08,2.7800000000000002,0.5200000000000005
2020-12-25,4.0,3.35,4.25,4.25,0.6499999999999999,5.79,7.01,6.52,5.97,-1.79,3.01,1.04
2020-12-26,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,6.69,6.48,5.98,-2.0,2.6900000000000004,0.71
2020-12-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.86,6.5,5.86,-1.8499999999999996,2.8600000000000003,1.0
2020-12-28,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.94,6.49,5.98,-1.9500000000000002,2.9400000000000004,0.96
2020-12-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.86,6.63,6.1,-1.9299999999999997,2.8600000000000003,0.7600000000000007
2020-12-30,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.85,6.56,6.05,-1.9800000000000004,2.8499999999999996,0.7999999999999998
2020-12-31,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.86,6.53,5.94,-1.9299999999999997,2.8600000000000003,0.9199999999999999
2021-01-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.79,6.54,5.97,-2.01,2.79,0.8200000000000003
2021-01-02,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.9,6.65,5.91,-2.16,2.9000000000000004,0.9900000000000002
2021-01-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.89,6.66,6.07,-1.9100000000000001,2.8899999999999997,0.8199999999999994
2021-01-04,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.72,6.35,5.92,-1.9400000000000004,2.7199999999999998,0.7999999999999998
2021-01-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.68,6.63,5.93,-2.0999999999999996,2.6799999999999997,0.75
2021-01-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.58,6.56,5.71,-2.0300000000000002,2.58,0.8700000000000001
2021-01-07,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.51,6.69,6.01,-1.9800000000000004,2.51,0.5
2021-01-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.98,6.44,6.09,-2.05,2.9800000000000004,0.8900000000000006
2021-01-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.71,6.69,5.86,-2.09,2.71,0.8499999999999996
2021-01-10,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.66,6.49,5.87,-1.92,2.66,0.79
2021-01-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.71,6.59,5.9,-2.12,2.71,0.8099999999999996
2021-01-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.82,6.79,6.32,5.94,-1.8200000000000003,2.79,0.8499999999999996
2021-01-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,7.05,6.66,5.96,-1.8600000000000003,3.05,1.0899999999999999
2021-01-14,4.0,3.35,4.25,4.25,0.6499999999999999,6.13,6.62,6.62,5.97,-2.13,2.62,0.6500000000000004
2021-01-15,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.94,6.64,5.97,-2.0300000000000002,2.9400000000000004,0.9700000000000006
2021-01-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.83,6.61,6.54,5.96,-1.83,2.6100000000000003,0.6500000000000004
2021-01-17,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,7.11,6.73,6.0,-1.8899999999999997,3.1100000000000003,1.1100000000000003
2021-01-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.72,6.44,5.96,-2.01,2.7199999999999998,0.7599999999999998
2021-01-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.56,6.59,5.94,-2.0300000000000002,2.5599999999999996,0.6199999999999992
2021-01-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.81,6.62,6.5,6.1,-1.8099999999999996,2.62,0.5200000000000005
2021-01-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.55,6.61,5.83,-2.0599999999999996,2.55,0.7199999999999998
2021-01-22,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.68,6.54,6.06,-2.1100000000000003,2.6799999999999997,0.6200000000000001
2021-01-23,4.0,3.35,4.25,4.25,0.6499999999999999,5.87,6.54,6.48,6.03,-1.87,2.54,0.5099999999999998
2021-01-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.33,6.5,5.99,-1.8499999999999996,2.33,0.33999999999999986
2021-01-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.68,6.5,6.04,-2.12,2.6799999999999997,0.6399999999999997
2021-01-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.81,6.69,6.57,5.99,-1.8099999999999996,2.6900000000000004,0.7000000000000002
2021-01-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.76,6.25,5.9,-1.9500000000000002,2.76,0.8599999999999994
2021-01-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.6,6.56,5.99,-2.05,2.5999999999999996,0.6099999999999994
2021-01-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.78,6.43,5.93,-1.9699999999999998,2.7800000000000002,0.8500000000000005
2021-01-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.77,6.48,5.97,-2.0599999999999996,2.7699999999999996,0.7999999999999998
2021-01-31,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.44,6.69,5.92,-2.0700000000000003,2.4400000000000004,0.5200000000000005
2021-02-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.93,6.39,5.89,-2.04,2.9299999999999997,1.04
2021-02-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.63,6.76,5.88,-1.9699999999999998,2.63,0.75
2021-02-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.78,6.41,5.92,-1.9400000000000004,2.7800000000000002,0.8600000000000003
2021-02-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.7,6.54,5.91,-2.0300000000000002,2.7,0.79
2021-02-05,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.8,6.76,5.95,-1.8499999999999996,2.8,0.8499999999999996
2021-02-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.85,6.4,6.09,-2.0199999999999996,2.8499999999999996,0.7599999999999998
2021-02-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.99,6.46,6.1,-2.0199999999999996,2.99,0.8900000000000006
2021-02-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.83,6.58,5.93,-2.08,2.83,0.9000000000000004
2021-02-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.77,6.31,5.86,-2.12,2.7699999999999996,0.9099999999999993
2021-02-10,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.8,6.54,6.05,-1.9800000000000004,2.8,0.75
2021-02-11,4.0,3.35,4.25,4.25,0.6499999999999999,5.8,6.77,6.33,6.01,-1.7999999999999998,2.7699999999999996,0.7599999999999998
2021-02-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.81,6.45,6.05,-1.9900000000000002,2.8099999999999996,0.7599999999999998
2021-02-13,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.84,6.53,6.0,-2.0999999999999996,2.84,0.8399999999999999
2021-02-14,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.88,6.75,6.04,-1.9299999999999997,2.88,0.8399999999999999
2021-02-15,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.8,6.39,6.0,-1.9299999999999997,2.8,0.7999999999999998
2021-02-16,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.47,6.41,5.93,-2.05,2.4699999999999998,0.54
2021-02-17,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.57,6.6,5.97,-1.9699999999999998,2.5700000000000003,0.6000000000000005
2021-02-18,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.64,6.68,6.08,-1.9800000000000004,2.6399999999999997,0.5599999999999996
2021-02-19,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.66,6.61,5.92,-1.9500000000000002,2.66,0.7400000000000002
2021-02-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.86,6.32,6.06,-1.9900000000000002,2.8600000000000003,0.8000000000000007
2021-02-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.69,6.54,5.95,-2.01,2.6900000000000004,0.7400000000000002
2021-02-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.83,6.97,6.55,5.99,-1.83,2.9699999999999998,0.9799999999999995
2021-02-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.6,6.61,5.93,-2.0999999999999996,2.5999999999999996,0.6699999999999999
2021-02-24,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.43,6.54,5.9,-2.08,2.4299999999999997,0.5299999999999994
2021-02-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.82,6.47,5.89,-2.04,2.8200000000000003,0.9300000000000006
2021-02-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.62,6.65,5.92,-1.9900000000000002,2.62,0.7000000000000002
2021-02-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.71,6.69,6.43,5.82,-1.71,2.6900000000000004,0.8700000000000001
2021-02-28,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.77,6.71,5.98,-1.88,2.7699999999999996,0.7899999999999991
2021-03-01,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.82,6.49,5.89,-1.9400000000000004,2.8200000000000003,0.9300000000000006
2021-03-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.49,6.5,5.96,-1.88,2.49,0.5300000000000002
2021-03-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.69,6.44,6.0,-1.9900000000000002,2.6900000000000004,0.6900000000000004
2021-03-04,4.0,3.35,4.25,4.25,0.6499999999999999,5.87,6.87,6.43,5.89,-1.87,2.87,0.9800000000000004
2021-03-05,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.67,6.67,5.99,-1.8499999999999996,2.67,0.6799999999999997
2021-03-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.83,6.42,5.92,-2.0999999999999996,2.83,0.9100000000000001
2021-03-07,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.95,6.41,6.02,-1.92,2.95,0.9300000000000006
2021-03-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,7.02,6.5,6.01,-2.09,3.0199999999999996,1.0099999999999998
2021-03-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.23,6.66,6.37,5.8,-2.2300000000000004,2.66,0.8600000000000003
2021-03-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.47,6.51,5.98,-2.0700000000000003,2.4699999999999998,0.4899999999999993
2021-03-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.81,6.58,6.05,-2.0199999999999996,2.8099999999999996,0.7599999999999998
2021-03-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.9,6.65,6.46,6.02,-1.9000000000000004,2.6500000000000004,0.6300000000000008
2021-03-13,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.82,6.69,5.86,-2.09,2.8200000000000003,0.96
2021-03-14,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,6.98,6.64,6.09,-2.17,2.9800000000000004,0.8900000000000006
2021-03-15,4.0,3.35,4.25,4.25,0.6499999999999999,5.83,6.67,6.46,6.01,-1.83,2.67,0.6600000000000001
2021-03-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.86,6.71,6.01,-1.8899999999999997,2.8600000000000003,0.8500000000000005
2021-03-17,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.6,6.45,6.05,-2.0300000000000002,2.5999999999999996,0.5499999999999998
2021-03-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.74,6.5,5.79,-2.08,2.74,0.9500000000000002
2021-03-19,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,7.04,6.4,5.97,-1.8899999999999997,3.04,1.0700000000000003
2021-03-20,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.56,6.57,6.03,-2.0999999999999996,2.5599999999999996,0.5299999999999994
2021-03-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,7.18,6.35,6.03,-2.0,3.1799999999999997,1.1499999999999995
2021-03-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.87,6.6,5.89,-1.9800000000000004,2.87,0.9800000000000004
2021-03-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.47,6.62,5.97,-2.0199999999999996,2.4699999999999998,0.5
2021-03-24,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.91,6.59,5.96,-2.0599999999999996,2.91,0.9500000000000002
2021-03-25,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.64,6.69,6.06,-1.9100000000000001,2.6399999999999997,0.5800000000000001
2021-03-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.76,6.44,6.04,-1.9800000000000004,2.76,0.7199999999999998
2021-03-27,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,7.04,6.44,5.92,-2.0700000000000003,3.04,1.12
2021-03-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.85,6.52,5.88,-2.0199999999999996,2.8499999999999996,0.9699999999999998
2021-03-29,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.86,6.44,6.06,-2.09,2.8600000000000003,0.8000000000000007
2021-03-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.77,6.56,5.99,-2.12,2.7699999999999996,0.7799999999999994
2021-03-31,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.75,6.29,6.02,-1.9100000000000001,2.75,0.7300000000000004
2021-04-01,4.0,3.35,4.25,4.25,0.6499999999999999,5.84,6.98,6.51,5.93,-1.8399999999999999,2.9800000000000004,1.0500000000000007
2021-04-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.71,6.72,5.75,-1.9400000000000004,2.71,0.96
2021-04-03,4.0,3.35,4.25,4.25,0.6499999999999999,6.13,6.8,6.41,5.86,-2.13,2.8,0.9399999999999995
2021-04-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,6.61,6.41,6.04,-2.17,2.6100000000000003,0.5700000000000003
2021-04-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.61,6.58,5.87,-2.0300000000000002,2.6100000000000003,0.7400000000000002
2021-04-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.91,6.61,5.98,-2.1100000000000003,2.91,0.9299999999999997
2021-04-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.18,6.75,6.41,5.99,-2.1799999999999997,2.75,0.7599999999999998
2021-04-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.21,6.6,6.51,5.98,-2.21,2.5999999999999996,0.6199999999999992
2021-04-09,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.6,6.68,6.14,-1.9900000000000002,2.5999999999999996,0.45999999999999996
2021-04-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.61,6.36,5.97,-2.0199999999999996,2.6100000000000003,0.6400000000000006
2021-04-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.82,6.55,5.9,-2.1100000000000003,2.8200000000000003,0.9199999999999999
2021-04-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.88,6.66,5.83,-1.8899999999999997,2.88,1.0499999999999998
2021-04-13,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.84,6.72,5.84,-2.16,2.84,1.0
2021-04-14,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,6.73,6.61,6.09,-1.8600000000000003,2.7300000000000004,0.6400000000000006
2021-04-15,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.71,6.43,6.05,-2.0700000000000003,2.71,0.6600000000000001
2021-04-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.9,6.99,6.52,6.08,-1.9000000000000004,2.99,0.9100000000000001
2021-04-17,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.73,6.49,5.92,-2.0700000000000003,2.7300000000000004,0.8100000000000005
2021-04-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.76,6.48,5.94,-2.04,2.76,0.8199999999999994
2021-04-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.43,6.6,5.87,-2.01,2.4299999999999997,0.5599999999999996
2021-04-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.5,6.33,5.84,-1.88,2.5,0.6600000000000001
2021-04-21,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,7.04,6.49,5.96,-1.9299999999999997,3.04,1.08
2021-04-22,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.77,6.54,5.85,-2.04,2.7699999999999996,0.9199999999999999
2021-04-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.15,7.02,6.35,5.87,-2.1500000000000004,3.0199999999999996,1.1499999999999995
2021-04-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.61,6.61,5.89,-1.9699999999999998,2.6100000000000003,0.7200000000000006
2021-04-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.22,6.93,6.58,6.03,-2.2199999999999998,2.9299999999999997,0.8999999999999995
2021-04-26,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.67,6.45,5.96,-2.1100000000000003,2.67,0.71
2021-04-27,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.77,6.36,5.89,-2.09,2.7699999999999996,0.8799999999999999
2021-04-28,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.74,6.79,5.84,-1.9900000000000002,2.74,0.9000000000000004
2021-04-29,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.97,6.82,5.92,-2.05,2.9699999999999998,1.0499999999999998
2021-04-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.84,6.57,5.94,-2.05,2.84,0.8999999999999995
2021-05-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.37,6.63,5.96,-2.04,2.37,0.41000000000000014
2021-05-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,7.06,6.47,5.92,-1.9800000000000004,3.0599999999999996,1.1399999999999997
2021-05-03,4.0,3.35,4.25,4.25,0.6499999999999999,6.2,6.63,6.48,5.94,-2.2,2.63,0.6899999999999995
2021-05-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.78,6.39,5.91,-2.08,2.7800000000000002,0.8700000000000001
2021-05-05,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.74,6.6,5.98,-1.9400000000000004,2.74,0.7599999999999998
2021-05-06,4.0,3.35,4.25,4.25,0.6499999999999999,5.82,6.91,6.58,6.06,-1.8200000000000003,2.91,0.8500000000000005
2021-05-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.92,6.61,6.06,-2.04,2.92,0.8600000000000003
2021-05-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.74,6.82,6.02,-2.05,2.74,0.7200000000000006
2021-05-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.56,6.4,5.97,-2.0599999999999996,2.5599999999999996,0.5899999999999999
2021-05-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.66,6.57,6.08,-2.01,2.66,0.5800000000000001
2021-05-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.58,6.54,5.89,-2.0700000000000003,2.58,0.6900000000000004
2021-05-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.69,6.49,5.85,-1.96,2.6900000000000004,0.8400000000000007
2021-05-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.67,6.2,6.11,-1.9900000000000002,2.67,0.5599999999999996
2021-05-14,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.69,6.55,5.86,-2.1100000000000003,2.6900000000000004,0.8300000000000001
2021-05-15,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,7.03,6.57,6.03,-2.17,3.0300000000000002,1.0
2021-05-16,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.55,6.5,5.96,-2.0199999999999996,2.55,0.5899999999999999
2021-05-17,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.72,6.54,5.94,-1.9500000000000002,2.7199999999999998,0.7799999999999994
2021-05-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.59,6.46,5.85,-2.01,2.59,0.7400000000000002
2021-05-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.43,6.69,6.06,-2.0999999999999996,2.4299999999999997,0.3700000000000001
2021-05-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.36,6.51,5.94,-1.9699999999999998,2.3600000000000003,0.41999999999999993
2021-05-21,4.0,3.35,4.25,4.25,0.6499999999999999,5.9,6.67,6.73,6.0,-1.9000000000000004,2.67,0.6699999999999999
2021-05-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.51,6.51,5.93,-1.9100000000000001,2.51,0.5800000000000001
2021-05-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.67,6.61,6.1,-2.05,2.67,0.5700000000000003
2021-05-24,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.74,6.53,5.92,-2.08,2.74,0.8200000000000003
2021-05-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.66,6.56,5.95,-2.12,2.66,0.71
2021-05-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.54,6.59,5.95,-1.9500000000000002,2.54,0.5899999999999999
2021-05-27,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.67,6.7,5.88,-2.05,2.67,0.79
2021-05-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,6.49,6.6,5.99,-2.17,2.49,0.5
2021-05-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.81,6.7,5.77,-1.92,2.8099999999999996,1.04
2021-05-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.38,6.43,6.08,-2.05,2.38,0.2999999999999998
2021-05-31,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.57,6.53,6.12,-1.9400000000000004,2.5700000000000003,0.4500000000000002
2021-06-01,4.0,3.35,4.25,4.25,0.6499999999999999,5.82,6.59,6.73,6.1,-1.8200000000000003,2.59,0.4900000000000002
2021-06-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.56,6.8,6.08,-1.9900000000000002,2.5599999999999996,0.47999999999999954
2021-06-03,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.63,6.54,5.94,-2.0700000000000003,2.63,0.6899999999999995
2021-06-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.97,6.66,5.86,-2.0300000000000002,2.9699999999999998,1.1099999999999994
2021-06-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.14,6.8,6.63,6.07,-2.1399999999999997,2.8,0.7299999999999995
2021-06-06,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.74,6.49,5.82,-1.8899999999999997,2.74,0.9199999999999999
2021-06-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,7.13,6.33,5.95,-2.0300000000000002,3.13,1.1799999999999997
2021-06-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.77,6.54,5.85,-2.0599999999999996,2.7699999999999996,0.9199999999999999
2021-06-09,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.64,6.29,6.05,-2.0199999999999996,2.6399999999999997,0.5899999999999999
